,Metabolites,Concentration,Group
7955,Urea,6352,3
7956,Urea,6353,3
7957,Urea,6354,3
7958,Urea,6355,3
7959,Urea,6356,3
7960,Urea,6357,3
7961,Urea,6358,3
7962,Urea,6359,3
7963,Urea,6360,3
7964,Urea,6361,3
7965,Urea,6362,3
7966,Urea,6363,3
7967,Urea,6364,3
7968,Urea,6365,3
7969,Urea,6366,3
7970,Urea,6367,3
7971,Urea,6368,3
7972,Urea,6369,3
7973,Urea,6370,3
7974,Urea,6371,3
7975,Urea,6372,3
7976,Urea,6373,3
7977,Urea,6374,3
7978,Urea,6375,3
7979,Urea,6376,3
7980,Urea,6377,3
7981,Urea,6378,3
7982,Urea,6379,3
7983,Urea,6380,3
7984,Urea,6381,3
7985,Urea,6382,3
7986,Urea,6383,3
7987,Urea,6384,3
7988,Urea,6385,3
7989,Urea,6386,3
7990,Urea,6387,3
7991,Urea,6388,3
7992,Urea,6389,3
7993,Urea,6390,3
7994,Urea,6391,3
7995,Urea,6392,3
7996,Urea,6393,3
7997,Urea,6394,3
7998,Urea,6395,3
7999,Urea,6396,3
8000,Urea,6397,3
8001,Urea,6398,3
8002,Urea,6399,3
8003,Urea,6400,3
8004,Urea,6401,3
8005,Urea,6402,3
8006,Urea,6403,3
8007,Urea,6404,3
8008,Urea,6405,3
8009,Urea,6406,3
8010,Urea,6407,3
8011,Urea,6408,3
8012,Urea,6409,3
8013,Urea,6410,3
8014,Urea,6411,3
8015,Urea,6412,3
8016,Urea,6413,3
8017,Urea,6414,3
8018,Urea,6415,3
8019,Urea,6416,3
8020,Urea,6417,3
8021,Urea,6418,3
8022,Urea,6419,3
8023,Urea,6420,3
8024,Urea,6421,3
8025,Urea,6422,3
8026,Urea,6423,3
8027,Urea,6424,3
8028,Urea,6425,3
8029,Urea,6426,3
8030,Urea,6427,3
8031,Urea,6428,3
8032,Urea,6429,3
8033,Urea,6430,3
8034,Urea,6431,3
8035,Urea,6432,3
8036,Urea,6433,3
8037,Urea,6434,3
8038,Urea,6435,3
8039,Urea,6436,3
8040,Urea,6437,3
8041,Urea,6438,3
8042,Urea,6439,3
8043,Urea,6440,3
8044,Urea,6441,3
8045,Urea,6442,3
8046,Urea,6443,3
8047,Urea,6444,3
8048,Urea,6445,3
8049,Urea,6446,3
8050,Urea,6447,3
8051,Urea,6448,3
8052,Urea,6449,3
8053,Urea,6450,3
8054,Urea,6451,3
8055,Urea,6452,3
8056,Urea,6453,3
8057,Urea,6454,3
8058,Urea,6455,3
8059,Urea,6456,3
8060,Urea,6457,3
8061,Urea,6458,3
8062,Urea,6459,3
8063,Urea,6460,3
8064,Urea,6461,3
8065,Urea,6462,3
8066,Urea,6463,3
8067,Urea,6464,3
8068,Urea,6465,3
8069,Urea,6466,3
8070,Urea,6467,3
8071,Urea,6468,3
8072,Urea,6469,3
8073,Urea,6470,3
8074,Urea,6471,3
8075,Urea,6472,3
8076,Urea,6473,3
8077,Urea,6474,3
8078,Urea,6475,3
8079,Urea,6476,3
8080,Urea,6477,3
8081,Urea,6478,3
8082,Urea,6479,3
8083,Urea,6480,3
8084,Urea,6481,3
8085,Urea,6482,3
8086,Urea,6483,3
8087,Urea,6484,3
8088,Urea,6485,3
8089,Urea,6486,3
8090,Urea,6487,3
8091,Urea,6488,3
8092,Urea,6489,3
8093,Urea,6490,3
8094,Urea,6491,3
8095,Urea,6492,3
8096,Urea,6493,3
8097,Urea,6494,3
8098,Urea,6495,3
8099,Urea,6496,3
8100,Urea,6497,3
8101,Urea,6498,3
8102,Urea,6499,3
8103,Urea,6500,3
8104,Urea,6501,3
8105,Urea,6502,3
8106,Urea,6503,3
8107,Urea,6504,3
8108,Urea,6505,3
8109,Urea,6506,3
8110,Urea,6507,3
8111,Urea,6508,3
8112,Urea,6509,3
8113,Urea,6510,3
8114,Urea,6511,3
8115,Urea,6512,3
8116,Urea,6513,3
8117,Urea,6514,3
8118,Urea,6515,3
8119,Urea,6516,3
8120,Urea,6517,3
8121,Urea,6518,3
8122,Urea,6519,3
8123,Urea,6520,3
8124,Urea,6521,3
8125,Urea,6522,3
8126,Urea,6523,3
8127,Urea,6524,3
8128,Urea,6525,3
8129,Urea,6526,3
8130,Urea,6527,3
8131,Urea,6528,3
8132,Urea,6529,3
8133,Urea,6530,3
8134,Urea,6531,3
8135,Urea,6532,3
8136,Urea,6533,3
8137,Urea,6534,3
8138,Urea,6535,3
8139,Urea,6536,3
8140,Urea,6537,3
8141,Urea,6538,3
8142,Urea,6539,3
8143,Urea,6540,3
8144,Urea,6541,3
8145,Urea,6542,3
8146,Urea,6543,3
8147,Urea,6544,3
8148,Urea,6545,3
8149,Urea,6546,3
8150,Urea,6547,3
8151,Urea,6548,3
8152,Urea,6549,3
8153,Urea,6550,3
8154,Urea,6551,3
8155,Urea,6552,3
8156,Urea,6553,3
8157,Urea,6554,3
8158,Urea,6555,3
8159,Urea,6556,3
8160,Urea,6557,3
8161,Urea,6558,3
8162,Urea,6559,3
8163,Urea,6560,3
8164,Urea,6561,3
8165,Urea,6562,3
8166,Urea,6563,3
8167,Urea,6564,3
8168,Urea,6565,3
8169,Urea,6566,3
8170,Urea,6567,3
8171,Urea,6568,3
8172,Urea,6569,3
8173,Urea,6570,3
8174,Urea,6571,3
8175,Urea,6572,3
8176,Urea,6573,3
8177,Urea,6574,3
8178,Urea,6575,3
8179,Urea,6576,3
8180,Urea,6577,3
8181,Urea,6578,3
8182,Urea,6579,3
8183,Urea,6580,3
8184,Urea,6581,3
8185,Urea,6582,3
8186,Urea,6583,3
8187,Urea,6584,3
8188,Urea,6585,3
8189,Urea,6586,3
8190,Urea,6587,3
8191,Urea,6588,3
8192,Urea,6589,3
8193,Urea,6590,3
8194,Urea,6591,3
8195,Urea,6592,3
8196,Urea,6593,3
8197,Urea,6594,3
8198,Urea,6595,3
8199,Urea,6596,3
8200,Urea,6597,3
8201,Urea,6598,3
8202,Urea,6599,3
8203,Urea,6600,3
8204,Urea,6601,3
8205,Urea,6602,3
8206,Urea,6603,3
8207,Urea,6604,3
8208,Urea,6605,3
8209,Urea,6606,3
8210,Urea,6607,3
8211,Urea,6608,3
8212,Urea,6609,3
8213,Urea,6610,3
8214,Urea,6611,3
8215,Urea,6612,3
8216,Urea,6613,3
8217,Urea,6614,3
8218,Urea,6615,3
8219,Urea,6616,3
8220,Urea,6617,3
8221,Urea,6618,3
8222,Urea,6619,3
8223,Urea,6620,3
8224,Urea,6621,3
8225,Urea,6622,3
8226,Urea,6623,3
8227,Urea,6624,3
8228,Urea,6625,3
8229,Urea,6626,3
8230,Urea,6627,3
8231,Urea,6628,3
8232,Urea,6629,3
8233,Urea,6630,3
8234,Urea,6631,3
8235,Urea,6632,3
8236,Urea,6633,3
8237,Urea,6634,3
8238,Urea,6635,3
8239,Urea,6636,3
8240,Urea,6637,3
8241,Urea,6638,3
8242,Urea,6639,3
8243,Urea,6640,3
8244,Urea,6641,3
8245,Urea,6642,3
8246,Urea,6643,3
8247,Urea,6644,3
8248,Urea,6645,3
8249,Urea,6646,3
8250,Urea,6647,3
8251,Urea,6648,3
8252,Urea,6649,3
8253,Urea,6650,3
8254,Urea,6651,3
8255,Urea,6652,3
8256,Urea,6653,3
8257,Urea,6654,3
8258,Urea,6655,3
8259,Urea,6656,3
8260,Urea,6657,3
8261,Urea,6658,3
8262,Urea,6659,3
8263,Urea,6660,3
8264,Urea,6661,3
8265,Urea,6662,3
8266,Urea,6663,3
8267,Urea,6664,3
8268,Urea,6665,3
8269,Urea,6666,3
8270,Urea,6667,3
8271,Urea,6668,3
8272,Urea,6669,3
8273,Urea,6670,3
8274,Urea,6671,3
8275,Urea,6672,3
8276,Urea,6673,3
8277,Urea,6674,3
8278,Urea,6675,3
8279,Urea,6676,3
8280,Urea,6677,3
8281,Urea,6678,3
8282,Urea,6679,3
8283,Urea,6680,3
8284,Urea,6681,3
8285,Urea,6682,3
8286,Urea,6683,3
8287,Urea,6684,3
8288,Urea,6685,3
8289,Urea,6686,3
8290,Urea,6687,3
8291,Urea,6688,3
8292,Urea,6689,3
8293,Urea,6690,3
8294,Urea,6691,3
8295,Urea,6692,3
8296,Urea,6693,3
8297,Urea,6694,3
8298,Urea,6695,3
8299,Urea,6696,3
8300,Urea,6697,3
8301,Urea,6698,3
8302,Urea,6699,3
8303,Urea,6700,3
8304,Urea,6701,3
8305,Urea,6702,3
8306,Urea,6703,3
8307,Urea,6704,3
8308,Urea,6705,3
8309,Urea,6706,3
8310,Urea,6707,3
8311,Urea,6708,3
8312,Urea,6709,3
8313,Urea,6710,3
8314,Urea,6711,3
8315,Urea,6712,3
8316,Urea,6713,3
8317,Urea,6714,3
8318,Urea,6715,3
8319,Urea,6716,3
8320,Urea,6717,3
8321,Urea,6718,3
8322,Urea,6719,3
8323,Urea,6720,3
8324,Urea,6721,3
8325,Urea,6722,3
8326,Urea,6723,3
8327,Urea,6724,3
8328,Urea,6725,3
8329,Urea,6726,3
8330,Urea,6727,3
8331,Urea,6728,3
8332,Urea,6729,3
8333,Urea,6730,3
8334,Urea,6731,3
8335,Urea,6732,3
8336,Urea,6733,3
8337,Urea,6734,3
8338,Urea,6735,3
8339,Urea,6736,3
8340,Urea,6737,3
8341,Urea,6738,3
8342,Urea,6739,3
8343,Urea,6740,3
8344,Urea,6741,3
8345,Urea,6742,3
8346,Urea,6743,3
8347,Urea,6744,3
8348,Urea,6745,3
8349,Urea,6746,3
8350,Urea,6747,3
8351,Urea,6748,3
8352,Urea,6749,3
8353,Urea,6750,3
8354,Urea,6751,3
8355,Urea,6752,3
8356,Urea,6753,3
8357,Urea,6754,3
8358,Urea,6755,3
8359,Urea,6756,3
8360,Urea,6757,3
8361,Urea,6758,3
8362,Urea,6759,3
8363,Urea,6760,3
8364,Urea,6761,3
8365,Urea,6762,3
8366,Urea,6763,3
8367,Urea,6764,3
8368,Urea,6765,3
8369,Urea,6766,3
8370,Urea,6767,3
8371,Urea,6768,3
8372,Urea,6769,3
8373,Urea,6770,3
8374,Urea,6771,3
8375,Urea,6772,3
8376,Urea,6773,3
8377,Urea,6774,3
8378,Urea,6775,3
8379,Urea,6776,3
8380,Urea,6777,3
8381,Urea,6778,3
8382,Urea,6779,3
8383,Urea,6780,3
8384,Urea,6781,3
8385,Urea,6782,3
8386,Urea,6783,3
8387,Urea,6784,3
8388,Urea,6785,3
8389,Urea,6786,3
8390,Urea,6787,3
8391,Urea,6788,3
8392,Urea,6789,3
8393,Urea,6790,3
8394,Urea,6791,3
8395,Urea,6792,3
8396,Urea,6793,3
8397,Urea,6794,3
8398,Urea,6795,3
8399,Urea,6796,3
8400,Urea,6797,3
8401,Urea,6798,3
8402,Urea,6799,3
8403,Urea,6800,3
8404,Urea,6801,3
8405,Urea,6802,3
8406,Urea,6803,3
8407,Urea,6804,3
8408,Urea,6805,3
8409,Urea,6806,3
8410,Urea,6807,3
8411,Urea,6808,3
8412,Urea,6809,3
8413,Urea,6810,3
8414,Urea,6811,3
8415,Urea,6812,3
8416,Urea,6813,3
8417,Urea,6814,3
8418,Urea,6815,3
8419,Urea,6816,3
8420,Urea,6817,3
8421,Urea,6818,3
8422,Urea,6819,3
8423,Urea,6820,3
8424,Urea,6821,3
8425,Urea,6822,3
8426,Urea,6823,3
8427,Urea,6824,3
8428,Urea,6825,3
8429,Urea,6826,3
8430,Urea,6827,3
8431,Urea,6828,3
8432,Urea,6829,3
8433,Urea,6830,3
8434,Urea,6831,3
8435,Urea,6832,3
8436,Urea,6833,3
8437,Urea,6834,3
8438,Urea,6835,3
8439,Urea,6836,3
8440,Urea,6837,3
8441,Urea,6838,3
8442,Urea,6839,3
8443,Urea,6840,3
8444,Urea,6841,3
8445,Urea,6842,3
8446,Urea,6843,3
8447,Urea,6844,3
8448,Urea,6845,3
8449,Urea,6846,3
8450,Urea,6847,3
8451,Urea,6848,3
8452,Urea,6849,3
8453,Urea,6850,3
8454,Urea,6851,3
8455,Urea,6852,3
8456,Urea,6853,3
8457,Urea,6854,3
8458,Urea,6855,3
8459,Urea,6856,3
8460,Urea,6857,3
8461,Urea,6858,3
8462,Urea,6859,3
8463,Urea,6860,3
8464,Urea,6861,3
8465,Urea,6862,3
8466,Urea,6863,3
8467,Urea,6864,3
8468,Urea,6865,3
8469,Urea,6866,3
8470,Urea,6867,3
8471,Urea,6868,3
8472,Urea,6869,3
8473,Urea,6870,3
8474,Urea,6871,3
8475,Urea,6872,3
8476,Urea,6873,3
8477,Urea,6874,3
8478,Urea,6875,3
8479,Urea,6876,3
8480,Urea,6877,3
8481,Urea,6878,3
8482,Urea,6879,3
8483,Urea,6880,3
8484,Urea,6881,3
8485,Urea,6882,3
8486,Urea,6883,3
8487,Urea,6884,3
8488,Urea,6885,3
8489,Urea,6886,3
8490,Urea,6887,3
8491,Urea,6888,3
8492,Urea,6889,3
8493,Urea,6890,3
8494,Urea,6891,3
8495,Urea,6892,3
8496,Urea,6893,3
8497,Urea,6894,3
8498,Urea,6895,3
8499,Urea,6896,3
8500,Urea,6897,3
8501,Urea,6898,3
8502,Urea,6899,3
8503,Urea,6900,3
8504,Urea,6901,3
8505,Urea,6902,3
8506,Urea,6903,3
8507,Urea,6904,3
8508,Urea,6905,3
8509,Urea,6906,3
8510,Urea,6907,3
8511,Urea,6908,3
8512,Urea,6909,3
8513,Urea,6910,3
8514,Urea,6911,3
8515,Urea,6912,3
8516,Urea,6913,3
8517,Urea,6914,3
8518,Urea,6915,3
8519,Urea,6916,3
8520,Urea,6917,3
8521,Urea,6918,3
8522,Urea,6919,3
8523,Urea,6920,3
8524,Urea,6921,3
8525,Urea,6922,3
8526,Urea,6923,3
8527,Urea,6924,3
8528,Urea,6925,3
8529,Urea,6926,3
8530,Urea,6927,3
8531,Urea,6928,3
8532,Urea,6929,3
8533,Urea,6930,3
8534,Urea,6931,3
8535,Urea,6932,3
8536,Urea,6933,3
8537,Urea,6934,3
8538,Urea,6935,3
8539,Urea,6936,3
8540,Urea,6937,3
8541,Urea,6938,3
8542,Urea,6939,3
8543,Urea,6940,3
8544,Urea,6941,3
8545,Urea,6942,3
8546,Urea,6943,3
8547,Urea,6944,3
8548,Urea,6945,3
8549,Urea,6946,3
8550,Urea,6947,3
8551,Urea,6948,3
8552,Urea,6949,3
8553,Urea,6950,3
8554,Urea,6951,3
8555,Urea,6952,3
8556,Urea,6953,3
8557,Urea,6954,3
8558,Urea,6955,3
8559,Urea,6956,3
8560,Urea,6957,3
8561,Urea,6958,3
8562,Urea,6959,3
8563,Urea,6960,3
8564,Urea,6961,3
8565,Urea,6962,3
8566,Urea,6963,3
8567,Urea,6964,3
8568,Urea,6965,3
8569,Urea,6966,3
8570,Urea,6967,3
8571,Urea,6968,3
8572,Urea,6969,3
8573,Urea,6970,3
8574,Urea,6971,3
8575,Urea,6972,3
8576,Urea,6973,3
8577,Urea,6974,3
8578,Urea,6975,3
8579,Urea,6976,3
8580,Urea,6977,3
8581,Urea,6978,3
8582,Urea,6979,3
8583,Urea,6980,3
8584,Urea,6981,3
8585,Urea,6982,3
8586,Urea,6983,3
8587,Urea,6984,3
8588,Urea,6985,3
8589,Urea,6986,3
8590,Urea,6987,3
8591,Urea,6988,3
8592,Urea,6989,3
8593,Urea,6990,3
8594,Urea,6991,3
8595,Urea,6992,3
8596,Urea,6993,3
8597,Urea,6994,3
8598,Urea,6995,3
8599,Urea,6996,3
8600,Urea,6997,3
8601,Urea,6998,3
8602,Urea,6999,3
8603,Urea,7000,3
8604,Urea,7001,3
8605,Urea,7002,3
8606,Urea,7003,3
8607,Urea,7004,3
8608,Urea,7005,3
8609,Urea,7006,3
8610,Urea,7007,3
8611,Urea,7008,3
8612,Urea,7009,3
8613,Urea,7010,3
8614,Urea,7011,3
8615,Urea,7012,3
8616,Urea,7013,3
8617,Urea,7014,3
8618,Urea,7015,3
8619,Urea,7016,3
8620,Urea,7017,3
8621,Urea,7018,3
8622,Urea,7019,3
8623,Urea,7020,3
8624,Urea,7021,3
8625,Urea,7022,3
8626,Urea,7023,3
8627,Urea,7024,3
8628,Urea,7025,3
8629,Urea,7026,3
8630,Urea,7027,3
8631,Urea,7028,3
8632,Urea,7029,3
8633,Urea,7030,3
8634,Urea,7031,3
8635,Urea,7032,3
8636,Urea,7033,3
8637,Urea,7034,3
8638,Urea,7035,3
8639,Urea,7036,3
8640,Urea,7037,3
8641,Urea,7038,3
8642,Urea,7039,3
8643,Urea,7040,3
8644,Urea,7041,3
8645,Urea,7042,3
8646,Urea,7043,3
8647,Urea,7044,3
8648,Urea,7045,3
8649,Urea,7046,3
8650,Urea,7047,3
8651,Urea,7048,3
8652,Urea,7049,3
8653,Urea,7050,3
8654,Urea,7051,3
8655,Urea,7052,3
8656,Urea,7053,3
8657,Urea,7054,3
8658,Urea,7055,3
8659,Urea,7056,3
8660,Urea,7057,3
8661,Urea,7058,3
8662,Urea,7059,3
8663,Urea,7060,3
8664,Urea,7061,3
8665,Urea,7062,3
8666,Urea,7063,3
8667,Urea,7064,3
8668,Urea,7065,3
8669,Urea,7066,3
8670,Urea,7067,3
8671,Urea,7068,3
8672,Urea,7069,3
8673,Urea,7070,3
8674,Urea,7071,3
8675,Urea,7072,3
8676,Urea,7073,3
8677,Urea,7074,3
8678,Urea,7075,3
8679,Urea,7076,3
8680,Urea,7077,3
8681,Urea,7078,3
8682,Urea,7079,3
8683,Urea,7080,3
8684,Urea,7081,3
8685,Urea,7082,3
8686,Urea,7083,3
8687,Urea,7084,3
8688,Urea,7085,3
8689,Urea,7086,3
8690,Urea,7087,3
8691,Urea,7088,3
8692,Urea,7089,3
8693,Urea,7090,3
8694,Urea,7091,3
8695,Urea,7092,3
8696,Urea,7093,3
8697,Urea,7094,3
8698,Urea,7095,3
8699,Urea,7096,3
8700,Urea,7097,3
8701,Urea,7098,3
8702,Urea,7099,3
8703,Urea,7100,3
8704,Urea,7101,3
8705,Urea,7102,3
8706,Urea,7103,3
8707,Urea,7104,3
8708,Urea,7105,3
8709,Urea,7106,3
8710,Urea,7107,3
8711,Urea,7108,3
8712,Urea,7109,3
8713,Urea,7110,3
8714,Urea,7111,3
8715,Urea,7112,3
8716,Urea,7113,3
8717,Urea,7114,3
8718,Urea,7115,3
8719,Urea,7116,3
8720,Urea,7117,3
8721,Urea,7118,3
8722,Urea,7119,3
8723,Urea,7120,3
8724,Urea,7121,3
8725,Urea,7122,3
8726,Urea,7123,3
8727,Urea,7124,3
8728,Urea,7125,3
8729,Urea,7126,3
8730,Urea,7127,3
8731,Urea,7128,3
8732,Urea,7129,3
8733,Urea,7130,3
8734,Urea,7131,3
8735,Urea,7132,3
8736,Urea,7133,3
8737,Urea,7134,3
8738,Urea,7135,3
8739,Urea,7136,3
8740,Urea,7137,3
8741,Urea,7138,3
8742,Urea,7139,3
8743,Urea,7140,3
8744,Urea,7141,3
8745,Urea,7142,3
8746,Urea,7143,3
8747,Urea,7144,3
8748,Urea,7145,3
8749,Urea,7146,3
8750,Urea,7147,3
8751,Urea,7148,3
8752,Urea,7149,3
8753,Urea,7150,3
8754,Urea,7151,3
8755,Urea,7152,3
8756,Urea,7153,3
8757,Urea,7154,3
8758,Urea,7155,3
8759,Urea,7156,3
8760,Urea,7157,3
8761,Urea,7158,3
8762,Urea,7159,3
8763,Urea,7160,3
8764,Urea,7161,3
8765,Urea,7162,3
8766,Urea,7163,3
8767,Urea,7164,3
8768,Urea,7165,3
8769,Urea,7166,3
8770,Urea,7167,3
8771,Urea,7168,3
8772,Urea,7169,3
8773,Urea,7170,3
8774,Urea,7171,3
8775,Urea,7172,3
8776,Urea,7173,3
8777,Urea,7174,3
8778,Urea,7175,3
8779,Urea,7176,3
8780,Urea,7177,3
8781,Urea,7178,3
8782,Urea,7179,3
8783,Urea,7180,3
8784,Urea,7181,3
8785,Urea,7182,3
8786,Urea,7183,3
8787,Urea,7184,3
8788,Urea,7185,3
8789,Urea,7186,3
8790,Urea,7187,3
8791,Urea,7188,3
8792,Urea,7189,3
8793,Urea,7190,3
8794,Urea,7191,3
8795,Urea,7192,3
8796,Urea,7193,3
8797,Urea,7194,3
8798,Urea,7195,3
8799,Urea,7196,3
8800,Urea,7197,3
8801,Urea,7198,3
8802,Urea,7199,3
8803,Urea,7200,3
8804,Urea,7201,3
8805,Urea,7202,3
8806,Urea,7203,3
8807,Urea,7204,3
8808,Urea,7205,3
8809,Urea,7206,3
8810,Urea,7207,3
8811,Urea,7208,3
8812,Urea,7209,3
8813,Urea,7210,3
8814,Urea,7211,3
8815,Urea,7212,3
8816,Urea,7213,3
8817,Urea,7214,3
8818,Urea,7215,3
8819,Urea,7216,3
8820,Urea,7217,3
8821,Urea,7218,3
8822,Urea,7219,3
8823,Urea,7220,3
8824,Urea,7221,3
8825,Urea,7222,3
8826,Urea,7223,3
8827,Urea,7224,3
8828,Urea,7225,3
8829,Urea,7226,3
8830,Urea,7227,3
8831,Urea,7228,3
8832,Urea,7229,3
8833,Urea,7230,3
8834,Urea,7231,3
8835,Urea,7232,3
8836,Urea,7233,3
8837,Urea,7234,3
8838,Urea,7235,3
8839,Urea,7236,3
8840,Urea,7237,3
8841,Urea,7238,3
8842,Urea,7239,3
8843,Urea,7240,3
8844,Urea,7241,3
8845,Urea,7242,3
8846,Urea,7243,3
8847,Urea,7244,3
8848,Urea,7245,3
8849,Urea,7246,3
8850,Urea,7247,3
8851,Urea,7248,3
8852,Urea,7249,3
8853,Urea,7250,3
8854,Urea,7251,3
8855,Urea,7252,3
8856,Urea,7253,3
8857,Urea,7254,3
8858,Urea,7255,3
8859,Urea,7256,3
8860,Urea,7257,3
8861,Urea,7258,3
8862,Urea,7259,3
8863,Urea,7260,3
8864,Urea,7261,3
8865,Urea,7262,3
8866,Urea,7263,3
8867,Urea,7264,3
8868,Urea,7265,3
8869,Urea,7266,3
8870,Urea,7267,3
8871,Urea,7268,3
8872,Urea,7269,3
8873,Urea,7270,3
8874,Urea,7271,3
8875,Urea,7272,3
8876,Urea,7273,3
8877,Urea,7274,3
8878,Urea,7275,3
8879,Urea,7276,3
8880,Urea,7277,3
8881,Urea,7278,3
8882,Urea,7279,3
8883,Urea,7280,3
8884,Urea,7281,3
8885,Urea,7282,3
8886,Urea,7283,3
8887,Urea,7284,3
8888,Urea,7285,3
8889,Urea,7286,3
8890,Urea,7287,3
8891,Urea,7288,3
8892,Urea,7289,3
8893,Urea,7290,3
8894,Urea,7291,3
8895,Urea,7292,3
8896,Urea,7293,3
8897,Urea,7294,3
8898,Urea,7295,3
8899,Urea,7296,3
8900,Urea,7297,3
8901,Urea,7298,3
8902,Urea,7299,3
8903,Urea,7300,3
8904,Urea,7301,3
8905,Urea,7302,3
8906,Urea,7303,3
8907,Urea,7304,3
8908,Urea,7305,3
8909,Urea,7306,3
8910,Urea,7307,3
8911,Urea,7308,3
8912,Urea,7309,3
8913,Urea,7310,3
8914,Urea,7311,3
8915,Urea,7312,3
8916,Urea,7313,3
8917,Urea,7314,3
8918,Urea,7315,3
8919,Urea,7316,3
8920,Urea,7317,3
8921,Urea,7318,3
8922,Urea,7319,3
8923,Urea,7320,3
8924,Urea,7321,3
8925,Urea,7322,3
8926,Urea,7323,3
8927,Urea,7324,3
8928,Urea,7325,3
8929,Urea,7326,3
8930,Urea,7327,3
8931,Urea,7328,3
8932,Urea,7329,3
8933,Urea,7330,3
8934,Urea,7331,3
8935,Urea,7332,3
8936,Urea,7333,3
8937,Urea,7334,3
8938,Urea,7335,3
8939,Urea,7336,3
8940,Urea,7337,3
8941,Urea,7338,3
8942,Urea,7339,3
8943,Urea,7340,3
8944,Urea,7341,3
8945,Urea,7342,3
8946,Urea,7343,3
8947,Urea,7344,3
8948,Urea,7345,3
8949,Urea,7346,3
8950,Urea,7347,3
8951,Urea,7348,3
8952,Urea,7349,3
8953,Urea,7350,3
8954,Urea,7351,3
8955,Urea,7352,3
8956,Urea,7353,3
8957,Urea,7354,3
8958,Urea,7355,3
8959,Urea,7356,3
8960,Urea,7357,3
8961,Urea,7358,3
8962,Urea,7359,3
8963,Urea,7360,3
8964,Urea,7361,3
8965,Urea,7362,3
8966,Urea,7363,3
8967,Urea,7364,3
8968,Urea,7365,3
8969,Urea,7366,3
8970,Urea,7367,3
8971,Urea,7368,3
8972,Urea,7369,3
8973,Urea,7370,3
8974,Urea,7371,3
8975,Urea,7372,3
8976,Urea,7373,3
8977,Urea,7374,3
8978,Urea,7375,3
8979,Urea,7376,3
8980,Urea,7377,3
8981,Urea,7378,3
8982,Urea,7379,3
8983,Urea,7380,3
8984,Urea,7381,3
8985,Urea,7382,3
8986,Urea,7383,3
8987,Urea,7384,3
8988,Urea,7385,3
8989,Urea,7386,3
8990,Urea,7387,3
8991,Urea,7388,3
8992,Urea,7389,3
8993,Urea,7390,3
8994,Urea,7391,3
8995,Urea,7392,3
8996,Urea,7393,3
8997,Urea,7394,3
8998,Urea,7395,3
8999,Urea,7396,3
9000,Urea,7397,3
9001,Urea,7398,3
9002,Urea,7399,3
9003,Urea,7400,3
9004,Urea,7401,3
9005,Urea,7402,3
9006,Urea,7403,3
9007,Urea,7404,3
9008,Urea,7405,3
9009,Urea,7406,3
9010,Urea,7407,3
9011,Urea,7408,3
9012,Urea,7409,3
9013,Urea,7410,3
9014,Urea,7411,3
9015,Urea,7412,3
9016,Urea,7413,3
9017,Urea,7414,3
9018,Urea,7415,3
9019,Urea,7416,3
9020,Urea,7417,3
9021,Urea,7418,3
9022,Urea,7419,3
9023,Urea,7420,3
9024,Urea,7421,3
9025,Urea,7422,3
9026,Urea,7423,3
9027,Urea,7424,3
9028,Urea,7425,3
9029,Urea,7426,3
9030,Urea,7427,3
9031,Urea,7428,3
9032,Urea,7429,3
9033,Urea,7430,3
9034,Urea,7431,3
9035,Urea,7432,3
9036,Urea,7433,3
9037,Urea,7434,3
9038,Urea,7435,3
9039,Urea,7436,3
9040,Urea,7437,3
9041,Urea,7438,3
9042,Urea,7439,3
9043,Urea,7440,3
9044,Urea,7441,3
9045,Urea,7442,3
9046,Urea,7443,3
9047,Urea,7444,3
9048,Urea,7445,3
9049,Urea,7446,3
9050,Urea,7447,3
9051,Urea,7448,3
9052,Urea,7449,3
9053,Urea,7450,3
9054,Urea,7451,3
9055,Urea,7452,3
9056,Urea,7453,3
9057,Urea,7454,3
9058,Urea,7455,3
9059,Urea,7456,3
9060,Urea,7457,3
9061,Urea,7458,3
9062,Urea,7459,3
9063,Urea,7460,3
9064,Urea,7461,3
9065,Urea,7462,3
9066,Urea,7463,3
9067,Urea,7464,3
9068,Urea,7465,3
9069,Urea,7466,3
9070,Urea,7467,3
9071,Urea,7468,3
9072,Urea,7469,3
9073,Urea,7470,3
9074,Urea,7471,3
9075,Urea,7472,3
9076,Urea,7473,3
9077,Urea,7474,3
9078,Urea,7475,3
9079,Urea,7476,3
9080,Urea,7477,3
9081,Urea,7478,3
9082,Urea,7479,3
9083,Urea,7480,3
9084,Urea,7481,3
9085,Urea,7482,3
9086,Urea,7483,3
9087,Urea,7484,3
9088,Urea,7485,3
9089,Urea,7486,3
9090,Urea,7487,3
9091,Urea,7488,3
9092,Urea,7489,3
9093,Urea,7490,3
9094,Urea,7491,3
9095,Urea,7492,3
9096,Urea,7493,3
9097,Urea,7494,3
9098,Urea,7495,3
9099,Urea,7496,3
9100,Urea,7497,3
9101,Urea,7498,3
9102,Urea,7499,3
9103,Urea,7500,3
9104,Urea,7501,3
9105,Urea,7502,3
9106,Urea,7503,3
9107,Urea,7504,3
9108,Urea,7505,3
9109,Urea,7506,3
9110,Urea,7507,3
9111,Urea,7508,3
9112,Urea,7509,3
9113,Urea,7510,3
9114,Urea,7511,3
9115,Urea,7512,3
9116,Urea,7513,3
9117,Urea,7514,3
9118,Urea,7515,3
9119,Urea,7516,3
